entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
614,121665,EliGE,1488.1346,926.7825,145.32385,15,de_inferno,0,1,FaZe Clan,T,T,True,118040,3625
319,121927,frozen,976.6511,2732.533,133.95547,15,de_inferno,0,1,FaZe Clan,T,T,True,118040,3887
310,122660,s1mple,406.8032,3474.8237,165.48035,15,de_inferno,0,1,FaZe Clan,T,T,True,118040,4620
619,122786,karrigan,987.7374,2715.3481,133.32664,15,de_inferno,0,1,FaZe Clan,T,T,True,118040,4746
580,123126,siuhy,719.0665,2447.898,138.03146,15,de_inferno,0,1,Team Liquid,T,CT,False,118040,5086
985,128703,Twistzz,146.89636,1024.2599,85.76577,16,de_inferno,0,1,Team Liquid,T,CT,False,126810,1893
299,129017,EliGE,1396.1108,404.76254,131.35802,16,de_inferno,0,1,FaZe Clan,T,T,True,126810,2207
66,129185,Twistzz,1203.3237,503.99127,115.41725,16,de_inferno,0,1,Team Liquid,T,CT,False,126810,2375
323,129439,NAF,1828.7671,-210.07619,262.03125,16,de_inferno,0,1,Team Liquid,T,CT,False,126810,2629
239,129758,NertZ,765.9496,2264.5361,138.03143,16,de_inferno,0,1,Team Liquid,T,CT,False,126810,2948
970,129977,karrigan,1001.9849,2680.0647,132.51855,16,de_inferno,0,1,FaZe Clan,T,T,True,126810,3167
999,130532,s1mple,2311.4531,963.8095,156.70233,16,de_inferno,0,1,FaZe Clan,T,T,True,126810,3722
653,131696,Skullz,2294.0027,926.1032,153.06564,16,de_inferno,0,1,FaZe Clan,T,T,True,126810,4886
