,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_high,sorted
2762,"frozenset({'AK-47_4', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.009174311926605505,0.49964714184897674,0.0056457304163726185,0.6153846153846154,1.231638418079096,1.0,0.001061811683813199,1.3009174311926606,0.18981481481481483,0.011220196353436187,0.23131170662905504,0.313342025206432,"frozenset({'AK-47_4', 'MAC-10_1'})","AK-47_4, MAC-10_1"
8699,"frozenset({'AK-47_4', 'AK-47_2', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.009174311926605505,0.49964714184897674,0.0056457304163726185,0.6153846153846154,1.231638418079096,1.0,0.001061811683813199,1.3009174311926606,0.18981481481481483,0.011220196353436187,0.23131170662905504,0.313342025206432,"frozenset({'AK-47_4', 'MAC-10_1'})","AK-47_4, MAC-10_1"
3781,"frozenset({'AK-47_3', 'AK-47_4', 'MAC-10_1'})",frozenset({'win'}),0.009174311926605505,0.49964714184897674,0.0056457304163726185,0.6153846153846154,1.231638418079096,1.0,0.001061811683813199,1.3009174311926606,0.18981481481481483,0.011220196353436187,0.23131170662905504,0.313342025206432,"frozenset({'AK-47_4', 'MAC-10_1'})","AK-47_4, MAC-10_1"
10303,"frozenset({'AK-47_2', 'AK-47_3', 'AK-47_4', 'MAC-10_1'})",frozenset({'win'}),0.009174311926605505,0.49964714184897674,0.0056457304163726185,0.6153846153846154,1.231638418079096,1.0,0.001061811683813199,1.3009174311926606,0.18981481481481483,0.011220196353436187,0.23131170662905504,0.313342025206432,"frozenset({'AK-47_4', 'MAC-10_1'})","AK-47_4, MAC-10_1"
2765,"frozenset({'AK-47_4', 'SSG 08_1', 'AK-47_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
3574,"frozenset({'AK-47_2', 'AK-47_4', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
10310,"frozenset({'AK-47_2', 'AK-47_3', 'AK-47_4', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
3784,"frozenset({'AK-47_3', 'AK-47_4', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
8706,"frozenset({'AK-47_4', 'AK-47_2', 'AK-47_1', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
15538,"frozenset({'AK-47_2', 'AK-47_1', 'AK-47_3', 'AK-47_4', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
9302,"frozenset({'AK-47_4', 'AK-47_3', 'AK-47_1', 'SSG 08_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'AK-47_4', 'SSG 08_1'})","AK-47_4, SSG 08_1"
2769,"frozenset({'Tec-9_1', 'AK-47_4', 'AK-47_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
3788,"frozenset({'AK-47_3', 'Tec-9_1', 'AK-47_4'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
8716,"frozenset({'AK-47_4', 'AK-47_2', 'Tec-9_1', 'AK-47_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
3578,"frozenset({'AK-47_2', 'Tec-9_1', 'AK-47_4'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
10320,"frozenset({'AK-47_2', 'AK-47_3', 'Tec-9_1', 'AK-47_4'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
9312,"frozenset({'AK-47_4', 'AK-47_3', 'Tec-9_1', 'AK-47_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
15560,"frozenset({'AK-47_2', 'AK-47_1', 'AK-47_3', 'AK-47_4', 'Tec-9_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.001058574453069866,0.6,1.2008474576271186,1.0,0.00017705161988536213,1.250882145377558,0.1675503711558854,0.0021156558533145277,0.20056417489421713,0.3010593220338983,"frozenset({'Tec-9_1', 'AK-47_4'})","AK-47_4, Tec-9_1"
16452,"frozenset({'M4A4_2', 'AUG_1', 'AWP_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'M4A4_2', 'AWP_1', 'AUG_1', 'M4A1-S_1'})","AUG_1, AWP_1, M4A1-S_1, M4A4_2"
10555,"frozenset({'M4A1-S_2', 'AWP_1', 'AUG_1', 'M4A1-S_1'})",frozenset({'win'}),0.005998588567395907,0.49964714184897674,0.004234297812279464,0.7058823529411765,1.4127617148554337,1.0,0.001237120179452151,1.7011997177134794,0.2939297124600639,0.00844475721323012,0.41217954036339505,0.35717846460618147,"frozenset({'M4A1-S_2', 'AWP_1', 'AUG_1'})","AUG_1, AWP_1, M4A1-S_2"
16446,"frozenset({'M4A1-S_2', 'AUG_1', 'AWP_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'M4A1-S_2', 'AWP_1', 'AUG_1', 'M4A4_1'})","AUG_1, AWP_1, M4A1-S_2, M4A4_1"
16435,"frozenset({'M4A1-S_2', 'AUG_1', 'AWP_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0024700070571630206,0.7,1.4009887005649715,1.0,0.0007069613907940129,1.6678428605034106,0.287231889923108,0.004933051444679352,0.4004231311706628,0.35247175141242937,"frozenset({'AWP_1', 'AUG_1', 'M4A1-S_3'})","AUG_1, AWP_1, M4A1-S_3"
10589,"frozenset({'M4A1-S_2', 'AWP_1', 'AUG_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0024700070571630206,0.7,1.4009887005649715,1.0,0.0007069613907940129,1.6678428605034106,0.287231889923108,0.004933051444679352,0.4004231311706628,0.35247175141242937,"frozenset({'AWP_1', 'AUG_1', 'M4A1-S_3'})","AUG_1, AWP_1, M4A1-S_3"
10564,"frozenset({'AWP_1', 'AUG_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0024700070571630206,0.7,1.4009887005649715,1.0,0.0007069613907940129,1.6678428605034106,0.287231889923108,0.004933051444679352,0.4004231311706628,0.35247175141242937,"frozenset({'AWP_1', 'AUG_1', 'M4A1-S_3'})","AUG_1, AWP_1, M4A1-S_3"
10597,"frozenset({'M4A4_2', 'AWP_1', 'AUG_1', 'M4A4_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'M4A4_2', 'AWP_1', 'AUG_1'})","AUG_1, AWP_1, M4A4_2"
10621,"frozenset({'M4A4_2', 'M4A4_1', 'AUG_1', 'M4A1-S_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'M4A4_2', 'AUG_1', 'M4A1-S_1'})","AUG_1, M4A1-S_1, M4A4_2"
3871,"frozenset({'M4A1-S_2', 'AUG_1', 'M4A1-S_1'})",frozenset({'win'}),0.008821453775582216,0.49964714184897674,0.006351446718419196,0.72,1.4410169491525422,1.0,0.0019438325524966764,1.7869744933965115,0.3087694315889402,0.012649332396345747,0.44039492242595196,0.3663559322033898,"frozenset({'M4A1-S_2', 'AUG_1'})","AUG_1, M4A1-S_2"
10611,"frozenset({'M4A1-S_2', 'M4A4_1', 'AUG_1', 'M4A1-S_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'M4A1-S_2', 'M4A4_1', 'AUG_1'})","AUG_1, M4A1-S_2, M4A4_1"
10614,"frozenset({'M4A1-S_2', 'MP9_1', 'AUG_1', 'M4A1-S_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'M4A1-S_2', 'MP9_1', 'AUG_1'})","AUG_1, M4A1-S_2, MP9_1"
3874,"frozenset({'AUG_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.004234297812279464,0.49964714184897674,0.003175723359209598,0.75,1.5010593220338981,1.0,0.0010600685595667887,2.001411432604093,0.33522324592487596,0.006342494714587738,0.5003526093088857,0.3781779661016949,"frozenset({'AUG_1', 'M4A1-S_3'})","AUG_1, M4A1-S_3"
10605,"frozenset({'M4A1-S_2', 'AUG_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.004234297812279464,0.49964714184897674,0.003175723359209598,0.75,1.5010593220338981,1.0,0.0010600685595667887,2.001411432604093,0.33522324592487596,0.006342494714587738,0.5003526093088857,0.3781779661016949,"frozenset({'AUG_1', 'M4A1-S_3'})","AUG_1, M4A1-S_3"
3889,"frozenset({'M4A1-S_2', 'AUG_1', 'M4A1-S_3'})",frozenset({'win'}),0.004234297812279464,0.49964714184897674,0.003175723359209598,0.75,1.5010593220338981,1.0,0.0010600685595667887,2.001411432604093,0.33522324592487596,0.006342494714587738,0.5003526093088857,0.3781779661016949,"frozenset({'AUG_1', 'M4A1-S_3'})","AUG_1, M4A1-S_3"
3898,"frozenset({'M4A4_2', 'M4A4_1', 'AUG_1'})",frozenset({'win'}),0.0024700070571630206,0.49964714184897674,0.0017642907551164433,0.7142857142857143,1.4295803066989508,1.0,0.0005301587886581379,1.7512350035285815,0.30123806154934557,0.0035260930888575456,0.4289744106387266,0.35890839386602097,"frozenset({'M4A4_2', 'AUG_1'})","AUG_1, M4A4_2"
16536,"frozenset({'M4A1-S_2', 'FAMAS_1', 'MP9_1', 'AWP_1', 'M4A1-S_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'M4A1-S_2', 'MP9_1', 'AWP_1', 'FAMAS_1'})","AWP_1, FAMAS_1, M4A1-S_2, MP9_1"
10802,"frozenset({'AWP_1', 'MP9_1', 'Five-SeveN_1', 'MP9_2'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'AWP_1', 'Five-SeveN_1', 'MP9_2'})","AWP_1, Five-SeveN_1, MP9_2"
4054,"frozenset({'Galil AR_2', 'AWP_1', 'Galil AR_1'})",frozenset({'win'}),0.006351446718419196,0.49964714184897674,0.0038814396612561752,0.6111111111111112,1.2230853735091023,1.0,0.0007079574617919614,1.2866216352454884,0.18356146694214867,0.0077301475755446256,0.2227707255916001,0.30943973634651606,"frozenset({'Galil AR_2', 'AWP_1'})","AWP_1, Galil AR_2"
10821,"frozenset({'Galil AR_2', 'AWP_1', 'Galil AR_1', 'M4A1-S_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'Galil AR_2', 'AWP_1', 'M4A1-S_1'})","AWP_1, Galil AR_2, M4A1-S_1"
10824,"frozenset({'Galil AR_2', 'AWP_1', 'Galil AR_1', 'MAC-10_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'Galil AR_2', 'AWP_1', 'MAC-10_1'})","AWP_1, Galil AR_2, MAC-10_1"
16671,"frozenset({'M4A4_2', 'MP9_1', 'AWP_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.002117148906139732,0.49964714184897674,0.0014114326040931546,0.6666666666666666,1.3342749529190205,1.0,0.00035360520427175,1.5010585744530696,0.251060820367751,0.002820874471086036,0.3338034790785142,0.3347457627118644,"frozenset({'M4A4_2', 'AWP_1', 'MP9_1', 'M4A1-S_1'})","AWP_1, M4A1-S_1, M4A4_2, MP9_1"
16612,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.01305575158786168,0.49964714184897674,0.008115737473535639,0.6216216216216216,1.2441212398839516,1.0,0.0015924685079703104,1.3223611251134186,0.19881550108034995,0.016083916083916086,0.2437769221972324,0.3189322797373645,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1'})","AWP_1, M4A1-S_2, M4A4_2"
10900,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1', 'M4A1-S_1'})",frozenset({'win'}),0.01305575158786168,0.49964714184897674,0.008115737473535639,0.6216216216216216,1.2441212398839516,1.0,0.0015924685079703104,1.3223611251134186,0.19881550108034995,0.016083916083916086,0.2437769221972324,0.3189322797373645,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1'})","AWP_1, M4A1-S_2, M4A4_2"
11064,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1', 'M4A4_1'})",frozenset({'win'}),0.01305575158786168,0.49964714184897674,0.008115737473535639,0.6216216216216216,1.2441212398839516,1.0,0.0015924685079703104,1.3223611251134186,0.19881550108034995,0.016083916083916086,0.2437769221972324,0.3189322797373645,"frozenset({'M4A1-S_2', 'M4A4_2', 'AWP_1'})","AWP_1, M4A1-S_2, M4A4_2"
11037,"frozenset({'M4A1-S_2', 'AWP_1', 'M4A1-S_4', 'M4A1-S_3'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
4224,"frozenset({'AWP_1', 'M4A1-S_4', 'M4A1-S_3'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
16550,"frozenset({'M4A1-S_2', 'M4A1-S_4', 'AWP_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
4201,"frozenset({'M4A1-S_2', 'AWP_1', 'M4A1-S_4'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
4130,"frozenset({'M4A1-S_1', 'AWP_1', 'M4A1-S_4'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
10876,"frozenset({'M4A1-S_2', 'AWP_1', 'M4A1-S_4', 'M4A1-S_1'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
10941,"frozenset({'M4A1-S_1', 'AWP_1', 'M4A1-S_4', 'M4A1-S_3'})",frozenset({'win'}),0.025405786873676783,0.49964714184897674,0.015525758645024701,0.6111111111111112,1.2230853735091023,1.0,0.0028318298471678455,1.2866216352454884,0.18715028635376205,0.030470914127423823,0.2227707255916001,0.3210922787193974,"frozenset({'AWP_1', 'M4A1-S_4'})","AWP_1, M4A1-S_4"
11088,"frozenset({'M4A4_2', 'AWP_1', 'MP9_1', 'M4A4_1'})",frozenset({'win'}),0.0028228652081863093,0.49964714184897674,0.0017642907551164433,0.625,1.2508827683615817,1.0,0.00035385422202123713,1.3342742884027288,0.20113234253361637,0.003523608174770965,0.2505289139633286,0.3142655367231638,"frozenset({'M4A4_2', 'AWP_1', 'MP9_1'})","AWP_1, M4A4_2, MP9_1"
11091,"frozenset({'AWP_1', 'MP9_1', 'MP9_3', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AWP_1', 'MP9_3'})","AWP_1, MP9_3"
4276,"frozenset({'AWP_1', 'MP9_3', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AWP_1', 'MP9_3'})","AWP_1, MP9_3"
4267,"frozenset({'AWP_1', 'MP9_1', 'MP9_3'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AWP_1', 'MP9_3'})","AWP_1, MP9_3"
646,"frozenset({'AWP_2', 'AWP_1'})",frozenset({'win'}),0.021524347212420608,0.49964714184897674,0.013761467889908258,0.639344262295082,1.2795915532092248,1.0,0.0030068893250573114,1.3873420157823828,0.22330716524730226,0.027121001390820586,0.27919720687183525,0.333443317588219,frozenset({'AWP_2'}),AWP_2
3929,"frozenset({'AWP_2', 'AWP_1', 'M4A1-S_1'})",frozenset({'win'}),0.01587861679604799,0.49964714184897674,0.009527170077628794,0.6,1.2008474576271186,1.0,0.0015934645789682598,1.250882145377558,0.16995338831122267,0.01882845188284519,0.20056417489421713,0.3095338983050847,"frozenset({'AWP_2', 'M4A1-S_1'})","AWP_2, M4A1-S_1"
4325,"frozenset({'AWP_2', 'M4A1-S_2', 'M4A1-S_1'})",frozenset({'win'}),0.008115737473535639,0.49964714184897674,0.005998588567395907,0.7391304347826086,1.4793048391058705,1.0,0.0019435835347471897,1.918019289578922,0.32665787766547383,0.011954992967651195,0.4786288097136198,0.3755680422500614,"frozenset({'AWP_2', 'M4A1-S_2'})","AWP_2, M4A1-S_2"
10648,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1', 'M4A1-S_1'})",frozenset({'win'}),0.008115737473535639,0.49964714184897674,0.005998588567395907,0.7391304347826086,1.4793048391058705,1.0,0.0019435835347471897,1.918019289578922,0.32665787766547383,0.011954992967651195,0.4786288097136198,0.3755680422500614,"frozenset({'M4A1-S_2', 'AWP_2'})","AWP_2, M4A1-S_2"
3937,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1'})",frozenset({'win'}),0.008115737473535639,0.49964714184897674,0.005998588567395907,0.7391304347826086,1.4793048391058705,1.0,0.0019435835347471897,1.918019289578922,0.32665787766547383,0.011954992967651195,0.4786288097136198,0.3755680422500614,"frozenset({'M4A1-S_2', 'AWP_2'})","AWP_2, M4A1-S_2"
16489,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.0024700070571630206,0.49964714184897674,0.0017642907551164433,0.7142857142857143,1.4295803066989508,1.0,0.0005301587886581379,1.7512350035285815,0.30123806154934557,0.0035260930888575456,0.4289744106387266,0.35890839386602097,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A4_1'})","AWP_2, M4A1-S_2, M4A4_1"
11150,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A4_1', 'M4A1-S_1'})",frozenset({'win'}),0.0024700070571630206,0.49964714184897674,0.0017642907551164433,0.7142857142857143,1.4295803066989508,1.0,0.0005301587886581379,1.7512350035285815,0.30123806154934557,0.0035260930888575456,0.4289744106387266,0.35890839386602097,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A4_1'})","AWP_2, M4A1-S_2, M4A4_1"
10698,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1', 'M4A4_1'})",frozenset({'win'}),0.0024700070571630206,0.49964714184897674,0.0017642907551164433,0.7142857142857143,1.4295803066989508,1.0,0.0005301587886581379,1.7512350035285815,0.30123806154934557,0.0035260930888575456,0.4289744106387266,0.35890839386602097,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A4_1'})","AWP_2, M4A1-S_2, M4A4_1"
4331,"frozenset({'AWP_2', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
10660,"frozenset({'AWP_2', 'AWP_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
16471,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
4342,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
3941,"frozenset({'AWP_2', 'AWP_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
10690,"frozenset({'M4A1-S_2', 'AWP_2', 'AWP_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
11142,"frozenset({'M4A1-S_2', 'AWP_2', 'M4A1-S_1', 'M4A1-S_3'})",frozenset({'win'}),0.0035285815102328866,0.49964714184897674,0.0028228652081863093,0.8,1.6011299435028248,1.0,0.0010598195418173016,2.501764290755117,0.376770538243626,0.005641748942172074,0.6002820874471086,0.40282485875706214,"frozenset({'AWP_2', 'M4A1-S_3'})","AWP_2, M4A1-S_3"
